,Unnamed: 0.1,Unnamed: 0,con,dgram_cce,exp_res,fape,hard,helix,i_ptm,loss,models,pae,plddt,ptm,recycles,seq_ent,seqid,soft,temp,rmsd_io,tm_i,tm_o,tm_io,composite,names,data
H6_fold-U-Morit,399,0,1.4603121280670166,1.304663896560669,0.0093911672011017,0.2891902029514313,1.0,7.801785469055176,0.0,1.304663896560669,[0],4.009689450263977,0.9152434691786766,0.8169089555740356,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8170911073684692,0.9248,0.9705,0.9705,0.7256143042008799,TMB2.7,complex ⍺
H6_fold-U-Nomur,400,1,1.584520697593689,1.4714922904968262,0.0097479531541466,0.340440422296524,1.0,7.404900550842285,0.0,1.4714922904968262,[0],4.427175655961037,0.9053084775805472,0.8037958741188049,1,333.691650390625,0.8699186991869918,0.0,1.0,0.9094435572624208,1.0,0.9607,0.9607,0.6990852685740185,TMB2.80,complex ⍺
H6_fold-U-Sait,401,2,1.5281894207000732,1.4175773859024048,0.0099679436534643,0.3010875582695007,1.0,7.459976673126221,0.0,1.4175773859024048,[0],3.985046550631523,0.923412688076496,0.8082633018493652,1,333.691650390625,0.8617886178861789,0.0,1.0,0.7286534905433655,1.0,0.9711,0.9711,0.7247907672343352,TMB2.81,complex ⍺
H6_fold-U-Sho,402,3,1.5965478420257568,1.546930909156799,0.0125705329701304,0.4018033444881439,1.0,7.265476703643799,0.0,1.546930909156799,[0],4.313351854681969,0.9104298651218414,0.799884557723999,1,333.691650390625,0.8780487804878049,0.0,1.0,1.392996311187744,1.0,0.94,0.94,0.684544462601602,TMB2.82,complex ⍺
H6_fold-U-Takin,403,4,1.4391987323760986,1.3977843523025513,0.0104137575253844,0.3096074163913727,1.0,7.903669357299805,0.0,1.3977843523025513,[0],3.875391259789467,0.9202125146985054,0.8189519643783569,1,333.691650390625,0.8617886178861789,0.0,1.0,0.8897101879119873,1.0,0.9618,0.9618,0.7248219504193772,TMB2.83,complex ⍺
H7_fold-K-Chario,404,5,1.5766056776046753,1.4702004194259644,0.0088947657495737,0.3258361220359802,1.0,7.407413959503174,0.0,1.4702004194259644,[0],4.47257287800312,0.8937622234225273,0.7874990701675415,1,333.691650390625,0.8699186991869918,0.0,1.0,0.8185439705848694,1.0,0.9644,0.9644,0.6787803255478131,TMB2.84,complex ⍺
H7_fold-K-Dark,405,6,1.5422213077545166,1.474507451057434,0.0084004830569028,0.3676307201385498,1.0,7.685190200805664,0.0,1.474507451057434,[0],4.134505480527878,0.9102967754006386,0.7975385189056396,1,333.691650390625,0.8699186991869918,0.0,1.0,1.264943242073059,1.0,0.9501,0.9501,0.6897695045909265,TMB2.85,complex ⍺
H7_fold-K-Jazzbird,406,7,1.5967388153076172,1.4689408540725708,0.0100834192708134,0.3174329400062561,1.0,7.234984874725342,0.0,1.4689408540725708,[0],4.240981727838516,0.906154178082943,0.8009952306747437,1,333.691650390625,0.8617886178861789,0.0,1.0,0.805790901184082,1.0,0.9646,0.9646,0.7001309637089544,TMB2.86,complex ⍺
H7_fold-K-Mussoc,407,8,1.6189632415771484,1.5432977676391602,0.009810185059905,0.3708060085773468,1.0,7.210155487060547,0.0,1.5432977676391602,[0],4.479313910007477,0.8964149877429008,0.7823734283447266,1,333.691650390625,0.8617886178861789,0.0,1.0,1.0774215459823608,1.0,0.9511,0.9511,0.6670361682149069,TMB2.87,complex ⍺
H7_fold-K-NewWave,408,9,1.6785378456115725,1.746260166168213,0.008682913146913,0.4379193782806396,1.0,6.814752578735352,0.0,1.746260166168213,[0],4.636777728796005,0.8883735612034798,0.7920144200325012,1,333.691650390625,0.8780487804878049,0.0,1.0,1.3595564365386963,1.0,0.9194,0.9194,0.64689413437837,TMB2.88,complex ⍺
H7_fold-K-R3,409,10,1.6538598537445068,1.4766372442245483,0.0104749631136655,0.3555704653263092,1.0,6.961018085479736,0.0,1.4766372442245483,[0],4.329370409250259,0.9031187295913696,0.7967286109924316,1,333.691650390625,0.8617886178861789,0.0,1.0,1.34706711769104,1.0,0.9434,0.9434,0.6788145369346277,TMB2.89,complex ⍺
H7_fold-K-Rush,410,11,1.5005578994750977,1.3724356889724731,0.010651976801455,0.3007559180259704,1.0,7.813370704650879,0.0,1.3724356889724731,[0],3.875252678990364,0.9225276038050652,0.8108199834823608,1,333.691650390625,0.8699186991869918,0.0,1.0,0.7071211934089661,1.0,0.9724,0.9724,0.7273589111444178,TMB2.8,complex ⍺
H7_fold-K-Third,411,12,1.6554021835327148,1.7608200311660769,0.0118927806615829,0.4019477665424347,1.0,7.136764526367188,0.0,1.7608200311660769,[0],4.390557065606117,0.8996941894292831,0.7836001515388489,1,333.691650390625,0.8699186991869918,0.0,1.0,1.388034462928772,1.0,0.9259,0.8218,0.5793694135095503,TMB2.9,complex ⍺
